t, vcin_pseudo, vcip_pseudo
 2.47100E-07 , 5.65872E-01 , 6.84126E-01 
 2.47100E-07 , 5.63127E-01 , 6.86872E-01 
 2.47101E-07 , 5.60781E-01 , 6.89218E-01 
 2.47101E-07 , 5.58891E-01 , 6.91108E-01 
 2.47101E-07 , 5.58419E-01 , 6.91580E-01 
 2.47101E-07 , 5.57626E-01 , 6.92373E-01 
 2.47102E-07 , 5.56497E-01 , 6.93502E-01 
 2.47102E-07 , 5.55673E-01 , 6.94326E-01 
 2.47103E-07 , 5.55120E-01 , 6.94879E-01 
 2.47104E-07 , 5.54767E-01 , 6.95232E-01 
 2.47105E-07 , 5.54614E-01 , 6.95384E-01 
 2.47106E-07 , 5.54580E-01 , 6.95419E-01 
 2.47109E-07 , 5.54577E-01 , 6.95422E-01 
 2.47117E-07 , 5.54561E-01 , 6.95437E-01 
 2.47117E-07 , 5.54560E-01 , 6.95438E-01 
 2.47119E-07 , 5.54560E-01 , 6.95438E-01 
 2.47122E-07 , 5.54560E-01 , 6.95438E-01 
 2.47282E-07 , 5.54559E-01 , 6.95438E-01 
 2.47780E-07 , 5.54558E-01 , 6.95436E-01 
 2.53349E-07 , 5.54538E-01 , 6.95420E-01 
 2.53349E-07 , 5.55281E-01 , 6.94693E-01 
 2.53349E-07 , 5.55792E-01 , 6.94185E-01 
 2.53349E-07 , 5.56670E-01 , 6.93311E-01 
 2.53349E-07 , 5.58290E-01 , 6.91695E-01 
 2.53349E-07 , 5.60700E-01 , 6.89289E-01 
 2.53349E-07 , 5.64896E-01 , 6.85098E-01 
 2.53350E-07 , 5.71211E-01 , 6.78787E-01 
 2.53350E-07 , 5.77110E-01 , 6.72893E-01 
 2.53350E-07 , 5.82608E-01 , 6.67397E-01 
 2.53350E-07 , 5.87671E-01 , 6.62336E-01 
 2.53350E-07 , 5.91922E-01 , 6.58087E-01 
 2.53351E-07 , 5.95457E-01 , 6.54554E-01 
 2.53351E-07 , 5.97805E-01 , 6.52206E-01 
 2.53351E-07 , 5.99556E-01 , 6.50455E-01 
 2.53352E-07 , 6.01330E-01 , 6.48681E-01 
 2.53352E-07 , 6.02602E-01 , 6.47410E-01 
 2.53353E-07 , 6.03460E-01 , 6.46552E-01 
 2.53353E-07 , 6.04072E-01 , 6.45940E-01 
 2.53354E-07 , 6.04385E-01 , 6.45626E-01 
 2.53355E-07 , 6.04517E-01 , 6.45494E-01 
 2.53357E-07 , 6.04545E-01 , 6.45466E-01 
 2.53359E-07 , 6.04549E-01 , 6.45463E-01 
 2.53367E-07 , 6.04564E-01 , 6.45448E-01 
 2.53370E-07 , 6.04566E-01 , 6.45446E-01 
 2.53420E-07 , 6.04565E-01 , 6.45447E-01 
 2.59599E-07 , 6.04576E-01 , 6.45461E-01 
 2.59599E-07 , 6.05381E-01 , 6.44629E-01 
 2.59599E-07 , 6.06239E-01 , 6.43765E-01 
 2.59599E-07 , 6.07222E-01 , 6.42778E-01 
 2.59599E-07 , 6.08264E-01 , 6.41733E-01 
 2.59599E-07 , 6.09864E-01 , 6.40129E-01 
 2.59599E-07 , 6.12993E-01 , 6.36996E-01 
 2.59599E-07 , 6.17225E-01 , 6.32760E-01 
 2.59599E-07 , 6.21485E-01 , 6.28498E-01 
 2.59600E-07 , 6.24774E-01 , 6.25208E-01 
 2.59600E-07 , 6.27958E-01 , 6.22025E-01 
 2.59600E-07 , 6.30195E-01 , 6.19789E-01 
 2.59600E-07 , 6.31523E-01 , 6.18461E-01 
 2.59600E-07 , 6.32134E-01 , 6.17852E-01 
 2.59601E-07 , 6.32138E-01 , 6.17850E-01 
 2.59601E-07 , 6.31740E-01 , 6.18249E-01 
 2.59601E-07 , 6.31400E-01 , 6.18590E-01 
 2.59601E-07 , 6.31075E-01 , 6.18915E-01 
 2.59602E-07 , 6.30572E-01 , 6.19419E-01 
 2.59602E-07 , 6.30150E-01 , 6.19841E-01 
 2.59603E-07 , 6.29858E-01 , 6.20134E-01 
 2.59604E-07 , 6.29651E-01 , 6.20341E-01 
 2.59605E-07 , 6.29575E-01 , 6.20417E-01 
 2.59607E-07 , 6.29565E-01 , 6.20427E-01 
 2.59610E-07 , 6.29566E-01 , 6.20426E-01 
 2.59614E-07 , 6.29559E-01 , 6.20434E-01 
 2.59618E-07 , 6.29554E-01 , 6.20439E-01 
 2.59628E-07 , 6.29553E-01 , 6.20439E-01 
 2.60729E-07 , 6.29555E-01 , 6.20441E-01 
 2.65849E-07 , 6.29561E-01 , 6.20453E-01 
 2.65849E-07 , 6.02871E-01 , 6.47143E-01 
 2.65849E-07 , 5.99540E-01 , 6.50474E-01 
 2.65849E-07 , 5.97966E-01 , 6.52048E-01 
 2.65849E-07 , 5.97598E-01 , 6.52416E-01 
 2.65849E-07 , 5.97900E-01 , 6.52114E-01 
 2.65849E-07 , 5.98546E-01 , 6.51468E-01 
 2.65849E-07 , 5.99814E-01 , 6.50200E-01 
 2.65849E-07 , 6.01663E-01 , 6.48351E-01 
 2.65849E-07 , 6.03904E-01 , 6.46110E-01 
 2.65849E-07 , 6.06281E-01 , 6.43733E-01 
 2.65849E-07 , 6.08554E-01 , 6.41460E-01 
 2.65850E-07 , 6.10546E-01 , 6.39468E-01 
 2.65850E-07 , 6.12326E-01 , 6.37688E-01 
 2.65850E-07 , 6.13641E-01 , 6.36373E-01 
 2.65850E-07 , 6.14702E-01 , 6.35312E-01 
 2.65850E-07 , 6.15465E-01 , 6.34549E-01 
 2.65850E-07 , 6.16020E-01 , 6.33994E-01 
 2.65851E-07 , 6.16414E-01 , 6.33600E-01 
 2.65851E-07 , 6.16695E-01 , 6.33319E-01 
 2.65851E-07 , 6.16756E-01 , 6.33258E-01 
 2.65851E-07 , 6.16806E-01 , 6.33208E-01 
 2.65851E-07 , 6.16879E-01 , 6.33135E-01 
 2.65852E-07 , 6.16965E-01 , 6.33049E-01 
 2.65853E-07 , 6.17033E-01 , 6.32981E-01 
 2.65855E-07 , 6.17054E-01 , 6.32960E-01 
 2.65858E-07 , 6.17052E-01 , 6.32962E-01 
 2.65868E-07 , 6.17062E-01 , 6.32952E-01 
 2.65897E-07 , 6.17062E-01 , 6.32952E-01 
 2.72099E-07 , 6.17083E-01 , 6.32978E-01 
 2.72099E-07 , 6.18958E-01 , 6.31038E-01 
 2.72099E-07 , 6.21369E-01 , 6.28616E-01 
 2.72099E-07 , 6.23696E-01 , 6.26283E-01 
 2.72099E-07 , 6.25694E-01 , 6.24284E-01 
 2.72099E-07 , 6.27291E-01 , 6.22688E-01 
 2.72099E-07 , 6.28975E-01 , 6.21007E-01 
 2.72099E-07 , 6.29954E-01 , 6.20034E-01 
 2.72099E-07 , 6.30408E-01 , 6.19584E-01 
 2.72099E-07 , 6.30498E-01 , 6.19499E-01 
 2.72099E-07 , 6.30262E-01 , 6.19739E-01 
 2.72099E-07 , 6.29665E-01 , 6.20343E-01 
 2.72099E-07 , 6.28935E-01 , 6.21078E-01 
 2.72099E-07 , 6.28055E-01 , 6.21962E-01 
 2.72100E-07 , 6.27022E-01 , 6.23000E-01 
 2.72100E-07 , 6.26022E-01 , 6.24004E-01 
 2.72100E-07 , 6.25197E-01 , 6.24832E-01 
 2.72100E-07 , 6.24561E-01 , 6.25470E-01 
 2.72100E-07 , 6.24113E-01 , 6.25920E-01 
 2.72100E-07 , 6.23810E-01 , 6.26223E-01 
 2.72101E-07 , 6.23604E-01 , 6.26430E-01 
 2.72101E-07 , 6.23494E-01 , 6.26540E-01 
 2.72101E-07 , 6.23429E-01 , 6.26605E-01 
 2.72102E-07 , 6.23365E-01 , 6.26669E-01 
 2.72104E-07 , 6.23331E-01 , 6.26704E-01 
 2.72106E-07 , 6.23328E-01 , 6.26706E-01 
 2.72110E-07 , 6.23328E-01 , 6.26707E-01 
 2.72114E-07 , 6.23322E-01 , 6.26712E-01 
 2.72117E-07 , 6.23320E-01 , 6.26715E-01 
 2.72133E-07 , 6.23320E-01 , 6.26715E-01 
 2.78349E-07 , 6.23340E-01 , 6.26740E-01 
 2.78349E-07 , 6.26386E-01 , 6.23587E-01 
 2.78349E-07 , 6.29596E-01 , 6.20372E-01 
 2.78349E-07 , 6.31940E-01 , 6.18031E-01 
 2.78349E-07 , 6.33280E-01 , 6.16698E-01 
 2.78349E-07 , 6.33798E-01 , 6.16190E-01 
 2.78349E-07 , 6.33579E-01 , 6.16422E-01 
 2.78349E-07 , 6.32785E-01 , 6.17226E-01 
 2.78349E-07 , 6.32170E-01 , 6.17848E-01 
 2.78349E-07 , 6.31554E-01 , 6.18468E-01 
 2.78349E-07 , 6.30707E-01 , 6.19321E-01 
 2.78349E-07 , 6.29779E-01 , 6.20255E-01 
 2.78349E-07 , 6.28929E-01 , 6.21111E-01 
 2.78349E-07 , 6.28250E-01 , 6.21794E-01 
 2.78350E-07 , 6.27705E-01 , 6.22343E-01 
 2.78350E-07 , 6.27329E-01 , 6.22722E-01 
 2.78350E-07 , 6.27066E-01 , 6.22987E-01 
 2.78350E-07 , 6.26868E-01 , 6.23186E-01 
 2.78350E-07 , 6.26709E-01 , 6.23347E-01 
 2.78351E-07 , 6.26579E-01 , 6.23477E-01 
 2.78351E-07 , 6.26526E-01 , 6.23531E-01 
 2.78351E-07 , 6.26496E-01 , 6.23560E-01 
 2.78352E-07 , 6.26470E-01 , 6.23587E-01 
 2.78354E-07 , 6.26458E-01 , 6.23599E-01 
 2.78357E-07 , 6.26458E-01 , 6.23598E-01 
 2.78377E-07 , 6.26454E-01 , 6.23603E-01 
 2.79180E-07 , 6.26456E-01 , 6.23606E-01 
 2.84599E-07 , 6.26473E-01 , 6.23629E-01 
 2.84599E-07 , 6.10894E-01 , 6.39207E-01 
 2.84599E-07 , 6.15588E-01 , 6.34514E-01 
 2.84599E-07 , 6.18637E-01 , 6.31465E-01 
 2.84599E-07 , 6.20555E-01 , 6.29547E-01 
 2.84599E-07 , 6.21756E-01 , 6.28346E-01 
 2.84599E-07 , 6.22517E-01 , 6.27584E-01 
 2.84599E-07 , 6.23277E-01 , 6.26825E-01 
 2.84599E-07 , 6.23687E-01 , 6.26415E-01 
 2.84599E-07 , 6.24016E-01 , 6.26086E-01 
 2.84599E-07 , 6.24189E-01 , 6.25913E-01 
 2.84599E-07 , 6.24330E-01 , 6.25771E-01 
 2.84600E-07 , 6.24509E-01 , 6.25592E-01 
 2.84600E-07 , 6.24668E-01 , 6.25434E-01 
 2.84600E-07 , 6.24781E-01 , 6.25321E-01 
 2.84601E-07 , 6.24851E-01 , 6.25250E-01 
 2.84601E-07 , 6.24878E-01 , 6.25224E-01 
 2.84601E-07 , 6.24893E-01 , 6.25209E-01 
 2.84602E-07 , 6.24905E-01 , 6.25197E-01 
 2.84604E-07 , 6.24910E-01 , 6.25192E-01 
 2.84608E-07 , 6.24909E-01 , 6.25193E-01 
 2.84622E-07 , 6.24911E-01 , 6.25191E-01 
 2.90849E-07 , 6.24943E-01 , 6.25227E-01 
 2.90849E-07 , 6.29994E-01 , 6.19887E-01 
 2.90849E-07 , 6.30207E-01 , 6.19769E-01 
 2.90849E-07 , 6.29275E-01 , 6.20760E-01 
 2.90849E-07 , 6.28333E-01 , 6.21738E-01 
 2.90849E-07 , 6.27623E-01 , 6.22469E-01 
 2.90849E-07 , 6.27136E-01 , 6.22970E-01 
 2.90849E-07 , 6.26637E-01 , 6.23481E-01 
 2.90849E-07 , 6.26369E-01 , 6.23757E-01 
 2.90849E-07 , 6.26172E-01 , 6.23958E-01 
 2.90849E-07 , 6.26083E-01 , 6.24051E-01 
 2.90849E-07 , 6.26010E-01 , 6.24126E-01 
 2.90850E-07 , 6.25917E-01 , 6.24223E-01 
 2.90850E-07 , 6.25828E-01 , 6.24315E-01 
 2.90850E-07 , 6.25769E-01 , 6.24376E-01 
 2.90851E-07 , 6.25731E-01 , 6.24415E-01 
 2.90851E-07 , 6.25726E-01 , 6.24419E-01 
 2.90851E-07 , 6.25721E-01 , 6.24424E-01 
 2.90852E-07 , 6.25717E-01 , 6.24429E-01 
 2.90853E-07 , 6.25714E-01 , 6.24432E-01 
 2.90855E-07 , 6.25713E-01 , 6.24433E-01 
 2.90880E-07 , 6.25712E-01 , 6.24434E-01 
 3.09592E-07 , 6.25804E-01 , 6.24544E-01 
 3.09602E-07 , 6.25803E-01 , 6.24544E-01 
 3.09603E-07 , 6.25801E-01 , 6.24544E-01 
 3.09603E-07 , 6.25799E-01 , 6.24544E-01 
 3.09603E-07 , 6.25794E-01 , 6.24544E-01 
 3.09603E-07 , 6.25786E-01 , 6.24544E-01 
 3.09603E-07 , 6.25775E-01 , 6.24545E-01 
 3.09604E-07 , 6.25723E-01 , 6.24548E-01 
 3.09604E-07 , 4.11351E-01 , 7.11879E-01 
 3.09604E-07 , 4.16660E-01 , 7.24801E-01 
 3.09604E-07 , 4.19505E-01 , 7.33623E-01 
 3.09604E-07 , 4.21069E-01 , 7.40193E-01 
 3.09604E-07 , 4.21924E-01 , 7.45386E-01 
 3.09604E-07 , 4.22359E-01 , 7.49661E-01 
 3.09604E-07 , 4.22635E-01 , 7.55134E-01 
 3.09604E-07 , 4.22602E-01 , 7.58187E-01 
 3.09604E-07 , 4.22335E-01 , 7.62061E-01 
 3.09604E-07 , 4.21751E-01 , 7.66279E-01 
 3.09604E-07 , 4.21036E-01 , 7.69734E-01 
 3.09604E-07 , 4.20074E-01 , 7.73293E-01 
 3.09604E-07 , 4.18914E-01 , 7.76755E-01 
 3.09604E-07 , 4.17447E-01 , 7.80389E-01 
 3.09604E-07 , 4.15790E-01 , 7.83839E-01 
 3.09604E-07 , 4.14176E-01 , 7.86699E-01 
 3.09604E-07 , 4.12486E-01 , 7.89272E-01 
 3.09605E-07 , 4.10637E-01 , 7.91705E-01 
 3.09605E-07 , 4.08570E-01 , 7.94086E-01 
 3.09605E-07 , 4.05907E-01 , 7.96824E-01 
 3.09605E-07 , 4.02929E-01 , 7.99648E-01 
 3.09606E-07 , 4.01761E-01 , 8.00720E-01 
 3.09606E-07 , 4.00657E-01 , 8.01721E-01 
 3.09606E-07 , 3.98625E-01 , 8.03542E-01 
 3.09607E-07 , 3.95157E-01 , 8.06611E-01 
 3.09608E-07 , 3.90832E-01 , 8.10412E-01 
 3.09609E-07 , 3.87069E-01 , 8.13717E-01 
 3.09611E-07 , 3.84237E-01 , 8.16206E-01 
 3.09613E-07 , 3.82251E-01 , 8.17951E-01 
 3.09616E-07 , 3.81144E-01 , 8.18924E-01 
 3.09620E-07 , 3.80730E-01 , 8.19287E-01 
 3.09626E-07 , 3.80651E-01 , 8.19357E-01 
 3.09634E-07 , 3.80634E-01 , 8.19372E-01 
 3.09647E-07 , 3.80594E-01 , 8.19409E-01 
 3.09674E-07 , 3.80551E-01 , 8.19449E-01 
 3.09797E-07 , 3.80478E-01 , 8.19522E-01 
 3.09926E-07 , 3.80396E-01 , 8.19603E-01 
 3.10184E-07 , 3.80235E-01 , 8.19765E-01 
 3.10700E-07 , 3.79913E-01 , 8.20087E-01 
 3.12754E-07 , 3.78633E-01 , 8.21367E-01 
 3.13064E-07 , 3.78440E-01 , 8.21560E-01 
 3.14077E-07 , 3.77811E-01 , 8.22189E-01 
 3.15022E-07 , 3.77224E-01 , 8.22776E-01 
 3.16539E-07 , 3.76284E-01 , 8.23716E-01 
 3.17172E-07 , 3.75891E-01 , 8.24108E-01 
 3.18784E-07 , 3.74895E-01 , 8.25105E-01 
 3.19125E-07 , 3.74685E-01 , 8.25315E-01 
 3.20206E-07 , 3.74018E-01 , 8.25982E-01 
 3.22668E-07 , 3.72504E-01 , 8.27496E-01 
 3.24209E-07 , 3.71558E-01 , 8.28441E-01 
 3.25034E-07 , 3.71053E-01 , 8.28947E-01 
 3.25903E-07 , 3.70521E-01 , 8.29479E-01 
 3.26579E-07 , 3.70108E-01 , 8.29892E-01 
 3.27526E-07 , 3.69529E-01 , 8.30470E-01 
 3.28918E-07 , 3.68681E-01 , 8.31319E-01 
 3.29432E-07 , 3.68368E-01 , 8.31631E-01 
 3.31270E-07 , 3.67252E-01 , 8.32749E-01 
 3.31803E-07 , 3.66927E-01 , 8.33072E-01 
 3.33356E-07 , 3.65986E-01 , 8.34014E-01 
 3.34549E-07 , 3.65265E-01 , 8.34735E-01 
 3.34549E-07 , 3.37405E-01 , 8.06875E-01 
 3.34549E-07 , 3.33072E-01 , 8.02542E-01 
 3.34549E-07 , 3.30517E-01 , 7.99987E-01 
 3.34549E-07 , 3.29204E-01 , 7.98674E-01 
 3.34549E-07 , 3.28564E-01 , 7.98034E-01 
 3.34549E-07 , 3.28612E-01 , 7.98082E-01 
 3.34549E-07 , 3.29151E-01 , 7.98621E-01 
 3.34549E-07 , 3.30794E-01 , 8.00264E-01 
 3.34549E-07 , 3.33428E-01 , 8.02898E-01 
 3.34549E-07 , 3.37430E-01 , 8.06900E-01 
 3.34550E-07 , 3.42597E-01 , 8.12067E-01 
 3.34550E-07 , 3.48523E-01 , 8.17993E-01 
 3.34550E-07 , 3.54737E-01 , 8.24207E-01 
 3.34550E-07 , 3.61163E-01 , 8.30633E-01 
 3.34550E-07 , 3.67281E-01 , 8.36751E-01 
 3.34550E-07 , 3.71439E-01 , 8.40909E-01 
 3.34551E-07 , 3.75000E-01 , 8.44470E-01 
 3.34551E-07 , 3.78152E-01 , 8.47622E-01 
 3.34551E-07 , 3.80857E-01 , 8.50327E-01 
 3.34551E-07 , 3.82778E-01 , 8.52247E-01 
 3.34552E-07 , 3.85412E-01 , 8.54882E-01 
 3.34552E-07 , 3.86778E-01 , 8.56248E-01 
 3.34552E-07 , 3.87756E-01 , 8.57226E-01 
 3.34552E-07 , 3.88579E-01 , 8.58048E-01 
 3.34553E-07 , 3.89208E-01 , 8.58678E-01 
 3.34553E-07 , 3.89663E-01 , 8.59132E-01 
 3.34554E-07 , 3.89969E-01 , 8.59438E-01 
 3.34555E-07 , 3.90147E-01 , 8.59617E-01 
 3.34556E-07 , 3.90233E-01 , 8.59703E-01 
 3.34558E-07 , 3.90254E-01 , 8.59724E-01 
 3.34560E-07 , 3.90254E-01 , 8.59723E-01 
 3.34564E-07 , 3.90259E-01 , 8.59728E-01 
 3.34570E-07 , 3.90265E-01 , 8.59735E-01 
 3.34582E-07 , 3.90265E-01 , 8.59735E-01 
 3.34585E-07 , 3.90265E-01 , 8.59735E-01 
 3.40832E-07 , 3.90267E-01 , 8.59733E-01 
 3.40847E-07 , 3.90269E-01 , 8.59733E-01 
 3.40848E-07 , 3.90271E-01 , 8.59733E-01 
 3.40849E-07 , 3.90273E-01 , 8.59733E-01 
 3.40849E-07 , 3.90277E-01 , 8.59733E-01 
 3.40849E-07 , 3.90285E-01 , 8.59733E-01 
 3.40849E-07 , 3.90299E-01 , 8.59733E-01 
 3.40849E-07 , 3.90353E-01 , 8.59732E-01 
 3.40849E-07 , 7.28870E-01 , 7.98365E-01 
 3.40849E-07 , 7.17628E-01 , 7.87114E-01 
 3.40849E-07 , 7.09321E-01 , 7.78803E-01 
 3.40849E-07 , 7.02689E-01 , 7.72169E-01 
 3.40849E-07 , 6.94253E-01 , 7.63730E-01 
 3.40849E-07 , 6.87344E-01 , 7.56819E-01 
 3.40849E-07 , 6.79713E-01 , 7.49188E-01 
 3.40849E-07 , 6.71793E-01 , 7.41267E-01 
 3.40849E-07 , 6.65080E-01 , 7.34553E-01 
 3.40849E-07 , 6.57102E-01 , 7.26575E-01 
 3.40850E-07 , 6.47740E-01 , 7.17212E-01 
 3.40850E-07 , 6.40097E-01 , 7.09569E-01 
 3.40850E-07 , 6.32007E-01 , 7.01479E-01 
 3.40850E-07 , 6.22845E-01 , 6.92316E-01 
 3.40850E-07 , 6.14983E-01 , 6.84454E-01 
 3.40850E-07 , 6.10354E-01 , 6.79825E-01 
 3.40851E-07 , 6.04989E-01 , 6.74459E-01 
 3.40851E-07 , 6.01501E-01 , 6.70972E-01 
 3.40851E-07 , 5.98869E-01 , 6.68339E-01 
 3.40851E-07 , 5.98484E-01 , 6.67954E-01 
 3.40851E-07 , 5.98118E-01 , 6.67588E-01 
 3.40851E-07 , 5.97435E-01 , 6.66905E-01 
 3.40851E-07 , 5.96245E-01 , 6.65715E-01 
 3.40852E-07 , 5.94422E-01 , 6.63892E-01 
 3.40852E-07 , 5.93022E-01 , 6.62492E-01 
 3.40852E-07 , 5.91968E-01 , 6.61438E-01 
 3.40853E-07 , 5.91135E-01 , 6.60605E-01 
 3.40854E-07 , 5.90623E-01 , 6.60093E-01 
 3.40855E-07 , 5.90370E-01 , 6.59840E-01 
 3.40856E-07 , 5.90295E-01 , 6.59765E-01 
 3.40858E-07 , 5.90284E-01 , 6.59754E-01 
 3.40861E-07 , 5.90279E-01 , 6.59748E-01 
 3.40865E-07 , 5.90269E-01 , 6.59739E-01 
 3.40867E-07 , 5.90266E-01 , 6.59736E-01 
 3.40869E-07 , 5.90265E-01 , 6.59735E-01 
 3.41097E-07 , 5.90265E-01 , 6.59735E-01 
 3.47099E-07 , 5.90263E-01 , 6.59738E-01 
 3.47099E-07 , 5.90264E-01 , 6.59738E-01 
 3.47099E-07 , 6.46914E-01 , 6.59153E-01 
 3.47099E-07 , 6.58252E-01 , 6.58266E-01 
 3.47099E-07 , 6.66634E-01 , 6.57201E-01 
 3.47099E-07 , 6.72724E-01 , 6.56025E-01 
 3.47099E-07 , 6.79305E-01 , 6.54132E-01 
 3.47099E-07 , 6.82734E-01 , 6.52816E-01 
 3.47099E-07 , 6.86892E-01 , 6.50789E-01 
 3.47099E-07 , 6.91195E-01 , 6.48026E-01 
 3.47099E-07 , 6.95216E-01 , 6.44531E-01 
 3.47099E-07 , 6.98672E-01 , 6.40342E-01 
 3.47099E-07 , 7.01713E-01 , 6.34856E-01 
 3.47100E-07 , 7.03869E-01 , 6.28267E-01 
 3.47100E-07 , 7.04911E-01 , 6.21457E-01 
 3.47100E-07 , 7.05043E-01 , 6.13528E-01 
 3.47100E-07 , 7.04231E-01 , 6.05033E-01 
 3.47100E-07 , 7.02750E-01 , 5.96934E-01 
 3.47100E-07 , 7.00912E-01 , 5.89523E-01 
 3.47101E-07 , 6.99463E-01 , 5.84562E-01 
 3.47101E-07 , 6.97405E-01 , 5.78254E-01 
 3.47101E-07 , 6.95941E-01 , 5.74124E-01 
 3.47101E-07 , 6.95715E-01 , 5.73508E-01 
 3.47101E-07 , 6.95497E-01 , 5.72919E-01 
 3.47101E-07 , 6.95084E-01 , 5.71815E-01 
 3.47101E-07 , 6.94345E-01 , 5.69871E-01 
 3.47102E-07 , 6.93165E-01 , 5.66847E-01 
 3.47102E-07 , 6.92286E-01 , 5.64649E-01 
 3.47102E-07 , 6.91603E-01 , 5.62971E-01 
 3.47103E-07 , 6.91040E-01 , 5.61606E-01 
 3.47103E-07 , 6.90641E-01 , 5.60646E-01 
 3.47104E-07 , 6.90408E-01 , 5.60089E-01 
 3.47105E-07 , 6.90304E-01 , 5.59839E-01 
 3.47107E-07 , 6.90275E-01 , 5.59769E-01 
 3.47109E-07 , 6.90271E-01 , 5.59760E-01 
 3.47117E-07 , 6.90263E-01 , 5.59738E-01 
 3.47118E-07 , 6.90262E-01 , 5.59738E-01 
 3.47119E-07 , 6.90262E-01 , 5.59737E-01 
 3.47134E-07 , 6.90262E-01 , 5.59737E-01 
 3.47154E-07 , 6.90262E-01 , 5.59737E-01 
 3.53349E-07 , 6.90256E-01 , 5.59742E-01 
 3.53349E-07 , 6.61932E-01 , 5.88066E-01 
 3.53349E-07 , 6.56263E-01 , 5.93735E-01 
 3.53349E-07 , 6.52072E-01 , 5.97926E-01 
 3.53349E-07 , 6.49027E-01 , 6.00971E-01 
 3.53349E-07 , 6.45736E-01 , 6.04262E-01 
 3.53349E-07 , 6.44022E-01 , 6.05976E-01 
 3.53349E-07 , 6.42580E-01 , 6.07418E-01 
 3.53349E-07 , 6.40272E-01 , 6.09726E-01 
 3.53349E-07 , 6.37776E-01 , 6.12222E-01 
 3.53349E-07 , 6.35593E-01 , 6.14405E-01 
 3.53349E-07 , 6.34001E-01 , 6.15997E-01 
 3.53350E-07 , 6.33047E-01 , 6.16951E-01 
 3.53350E-07 , 6.32833E-01 , 6.17165E-01 
 3.53350E-07 , 6.33294E-01 , 6.16704E-01 
 3.53350E-07 , 6.34222E-01 , 6.15776E-01 
 3.53350E-07 , 6.35190E-01 , 6.14808E-01 
 3.53351E-07 , 6.36253E-01 , 6.13745E-01 
 3.53351E-07 , 6.37338E-01 , 6.12660E-01 
 3.53351E-07 , 6.37510E-01 , 6.12488E-01 
 3.53351E-07 , 6.37674E-01 , 6.12324E-01 
 3.53351E-07 , 6.37975E-01 , 6.12023E-01 
 3.53351E-07 , 6.38484E-01 , 6.11514E-01 
 3.53352E-07 , 6.39171E-01 , 6.10827E-01 
 3.53353E-07 , 6.39722E-01 , 6.10276E-01 
 3.53353E-07 , 6.40052E-01 , 6.09946E-01 
 3.53355E-07 , 6.40213E-01 , 6.09785E-01 
 3.53356E-07 , 6.40241E-01 , 6.09757E-01 
 3.53358E-07 , 6.40243E-01 , 6.09755E-01 
 3.53367E-07 , 6.40257E-01 , 6.09740E-01 
 3.53377E-07 , 6.40258E-01 , 6.09740E-01 
 3.53687E-07 , 6.40257E-01 , 6.09740E-01 
 3.59599E-07 , 6.40240E-01 , 6.09731E-01 
 3.59599E-07 , 6.12046E-01 , 6.37925E-01 
 3.59599E-07 , 6.07251E-01 , 6.42720E-01 
 3.59599E-07 , 6.04154E-01 , 6.45817E-01 
 3.59599E-07 , 6.02248E-01 , 6.47723E-01 
 3.59599E-07 , 6.00657E-01 , 6.49315E-01 
 3.59599E-07 , 6.00044E-01 , 6.49927E-01 
 3.59599E-07 , 5.99568E-01 , 6.50403E-01 
 3.59599E-07 , 5.99479E-01 , 6.50492E-01 
 3.59599E-07 , 6.00015E-01 , 6.49956E-01 
 3.59599E-07 , 6.01244E-01 , 6.48727E-01 
 3.59600E-07 , 6.03239E-01 , 6.46732E-01 
 3.59600E-07 , 6.05357E-01 , 6.44614E-01 
 3.59600E-07 , 6.07494E-01 , 6.42477E-01 
 3.59600E-07 , 6.09537E-01 , 6.40435E-01 
 3.59600E-07 , 6.11268E-01 , 6.38703E-01 
 3.59600E-07 , 6.12688E-01 , 6.37283E-01 
 3.59601E-07 , 6.13726E-01 , 6.36245E-01 
 3.59601E-07 , 6.14388E-01 , 6.35584E-01 
 3.59602E-07 , 6.14810E-01 , 6.35162E-01 
 3.59602E-07 , 6.15049E-01 , 6.34922E-01 
 3.59603E-07 , 6.15173E-01 , 6.34799E-01 
 3.59605E-07 , 6.15220E-01 , 6.34752E-01 
 3.59607E-07 , 6.15229E-01 , 6.34742E-01 
 3.59618E-07 , 6.15241E-01 , 6.34730E-01 
 3.59639E-07 , 6.15241E-01 , 6.34730E-01 
 3.65849E-07 , 6.15238E-01 , 6.34733E-01 
 3.65849E-07 , 6.16581E-01 , 6.33358E-01 
 3.65849E-07 , 6.18054E-01 , 6.31879E-01 
 3.65849E-07 , 6.19671E-01 , 6.30257E-01 
 3.65849E-07 , 6.22076E-01 , 6.27848E-01 
 3.65849E-07 , 6.24265E-01 , 6.25656E-01 
 3.65849E-07 , 6.27284E-01 , 6.22635E-01 
 3.65849E-07 , 6.30272E-01 , 6.19646E-01 
 3.65849E-07 , 6.31887E-01 , 6.18033E-01 
 3.65849E-07 , 6.32960E-01 , 6.16961E-01 
 3.65850E-07 , 6.33483E-01 , 6.16441E-01 
 3.65850E-07 , 6.33361E-01 , 6.16566E-01 
 3.65850E-07 , 6.32774E-01 , 6.17156E-01 
 3.65850E-07 , 6.31909E-01 , 6.18024E-01 
 3.65850E-07 , 6.30858E-01 , 6.19077E-01 
 3.65850E-07 , 6.29820E-01 , 6.20118E-01 
 3.65851E-07 , 6.28997E-01 , 6.20942E-01 
