t,v_swsamp
 3.45345E-05 , 9.00000E-01 
 3.45345E-05 , 2.64620E-13 
 3.46096E-05 , 0.00000E+00 
 3.46096E-05 , 9.00000E-01 
 3.46345E-05 , 9.00000E-01 
 3.46345E-05 ,-5.04871E-39 
 3.47096E-05 , 0.00000E+00 
 3.47096E-05 , 9.00000E-01 
 3.47345E-05 , 9.00000E-01 
 3.47345E-05 , 2.84512E-13 
 3.48096E-05 , 0.00000E+00 
 3.48096E-05 , 9.00000E-01 
 3.48345E-05 , 9.00000E-01 
 3.48345E-05 , 1.26046E-19 
 3.49096E-05 , 0.00000E+00 
 3.49096E-05 , 9.00000E-01 
 3.49345E-05 , 9.00000E-01 
 3.49345E-05 , 2.26670E-13 
 3.50096E-05 , 0.00000E+00 
 3.50096E-05 , 9.00000E-01 
 3.50345E-05 , 9.00000E-01 
 3.50345E-05 ,-8.99892E-21 
 3.51096E-05 , 0.00000E+00 
 3.51096E-05 , 9.00000E-01 
 3.51345E-05 , 9.00000E-01 
 3.51345E-05 ,-4.93038E-31 
 3.52096E-05 , 0.00000E+00 
 3.52096E-05 , 9.00000E-01 
 3.52345E-05 , 9.00000E-01 
 3.52345E-05 ,-1.00974E-38 
 3.53096E-05 , 0.00000E+00 
 3.53096E-05 , 9.00000E-01 
 3.53345E-05 , 9.00000E-01 
 3.53345E-05 , 9.24446E-33 
 3.54096E-05 , 0.00000E+00 
 3.54096E-05 , 9.00000E-01 
 3.54345E-05 , 9.00000E-01 
 3.54345E-05 ,-6.16298E-33 
 3.55096E-05 , 0.00000E+00 
 3.55096E-05 , 9.00000E-01 
 3.55345E-05 , 9.00000E-01 
 3.55345E-05 , 2.14570E-28 
 3.56096E-05 , 0.00000E+00 
 3.56096E-05 , 9.00000E-01 
 3.56345E-05 , 9.00000E-01 
 3.56345E-05 ,-1.07285E-28 
 3.57096E-05 , 0.00000E+00 
 3.57096E-05 , 9.00000E-01 
 3.57345E-05 , 9.00000E-01 
 3.57345E-05 , 0.00000E+00 
 3.58096E-05 , 0.00000E+00 
 3.58096E-05 , 9.00000E-01 
 3.58345E-05 , 9.00000E-01 
 3.58345E-05 , 6.16298E-33 
 3.59096E-05 , 0.00000E+00 
 3.59096E-05 , 9.00000E-01 
 3.59345E-05 , 9.00000E-01 
 3.59345E-05 , 3.08149E-33 
 3.60096E-05 , 0.00000E+00 
 3.60096E-05 , 9.00000E-01 
 3.60345E-05 , 9.00000E-01 
 3.60345E-05 , 3.43296E-20 
 3.61096E-05 , 0.00000E+00 
 3.61096E-05 , 9.00000E-01 
 3.61345E-05 , 9.00000E-01 
 3.61345E-05 , 7.39557E-31 
 3.62096E-05 , 0.00000E+00 
 3.62096E-05 , 9.00000E-01 
 3.62345E-05 , 9.00000E-01 
 3.62345E-05 , 5.04871E-39 
 3.63096E-05 , 0.00000E+00 
 3.63096E-05 , 9.00000E-01 
 3.63345E-05 , 9.00000E-01 
 3.63345E-05 , 7.70372E-34 
 3.64096E-05 , 0.00000E+00 
 3.64096E-05 , 9.00000E-01 
 3.64345E-05 , 9.00000E-01 
 3.64345E-05 ,-3.08149E-32 
 3.65096E-05 , 0.00000E+00 
 3.65096E-05 , 9.00000E-01 
 3.65345E-05 , 9.00000E-01 
 3.65345E-05 ,-3.08149E-33 
 3.66096E-05 , 0.00000E+00 
 3.66096E-05 , 9.00000E-01 
 3.66345E-05 , 9.00000E-01 
 3.66345E-05 , 2.03853E-13 
 3.67096E-05 , 0.00000E+00 
 3.67096E-05 , 9.00000E-01 
 3.67345E-05 , 9.00000E-01 
 3.67345E-05 ,-9.24446E-33 
 3.68096E-05 , 0.00000E+00 
 3.68096E-05 , 9.00000E-01 
 3.68345E-05 , 9.00000E-01 
 3.68345E-05 , 2.46519E-32 
 3.69096E-05 , 0.00000E+00 
 3.69096E-05 , 9.00000E-01 
 3.69345E-05 , 9.00000E-01 
 3.69345E-05 , 0.00000E+00 
 3.70096E-05 , 0.00000E+00 
 3.70096E-05 , 9.00000E-01 
 3.70345E-05 , 9.00000E-01 
 3.70345E-05 , 3.08149E-33 
 3.71096E-05 , 0.00000E+00 
 3.71096E-05 , 9.00000E-01 
 3.71345E-05 , 9.00000E-01 
 3.71345E-05 ,-2.90915E-21 
 3.72096E-05 , 0.00000E+00 
 3.72096E-05 , 9.00000E-01 
 3.72345E-05 , 9.00000E-01 
 3.72345E-05 ,-6.93335E-33 
 3.73096E-05 , 0.00000E+00 
 3.73096E-05 , 9.00000E-01 
 3.73345E-05 , 9.00000E-01 
 3.73345E-05 , 1.07586E-12 
 3.73613E-05 , 0.00000E+00 
 3.74096E-05 , 0.00000E+00 
 3.74096E-05 , 9.00000E-01 
 3.74345E-05 , 9.00000E-01 
 3.74345E-05 , 0.00000E+00 
 3.75096E-05 , 0.00000E+00 
 3.75096E-05 , 9.00000E-01 
 3.75345E-05 , 9.00000E-01 
 3.75345E-05 , 7.70372E-34 
 3.76096E-05 , 0.00000E+00 
 3.76096E-05 , 9.00000E-01 
 3.76345E-05 , 9.00000E-01 
 3.76345E-05 , 4.43734E-31 
 3.77096E-05 , 0.00000E+00 
 3.77096E-05 , 9.00000E-01 
 3.77345E-05 , 9.00000E-01 
 3.77345E-05 , 5.21876E-20 
 3.78096E-05 , 0.00000E+00 
 3.78096E-05 , 9.00000E-01 
 3.78345E-05 , 9.00000E-01 
 3.78345E-05 , 0.00000E+00 
 3.79096E-05 , 0.00000E+00 
 3.79096E-05 , 9.00000E-01 
 3.79345E-05 , 9.00000E-01 
 3.79345E-05 ,-5.04871E-39 
 3.80096E-05 , 0.00000E+00 
 3.80096E-05 , 9.00000E-01 
 3.80345E-05 , 9.00000E-01 
 3.80345E-05 ,-7.64694E-25 
 3.81096E-05 , 0.00000E+00 
 3.81096E-05 , 9.00000E-01 
 3.81345E-05 , 9.00000E-01 
 3.81345E-05 ,-1.96585E-21 
 3.82096E-05 , 0.00000E+00 
 3.82096E-05 , 9.00000E-01 
 3.82345E-05 , 9.00000E-01 
 3.82345E-05 , 0.00000E+00 
 3.83096E-05 , 0.00000E+00 
 3.83096E-05 , 9.00000E-01 
 3.83345E-05 , 9.00000E-01 
 3.83345E-05 , 8.77185E-21 
 3.84096E-05 , 0.00000E+00 
 3.84096E-05 , 9.00000E-01 
 3.84345E-05 , 9.00000E-01 
 3.84345E-05 ,-1.54074E-33 
 3.85096E-05 , 0.00000E+00 
 3.85096E-05 , 9.00000E-01 
 3.85345E-05 , 9.00000E-01 
 3.85345E-05 , 9.46633E-30 
 3.86096E-05 , 0.00000E+00 
 3.86096E-05 , 9.00000E-01 
 3.86345E-05 , 9.00000E-01 
 3.86345E-05 , 3.68031E-21 
 3.87096E-05 , 0.00000E+00 
 3.87096E-05 , 9.00000E-01 
 3.87345E-05 , 9.00000E-01 
 3.87345E-05 , 3.08149E-33 
 3.88096E-05 , 0.00000E+00 
 3.88096E-05 , 9.00000E-01 
 3.88345E-05 , 9.00000E-01 
 3.88345E-05 , 5.67980E-29 
 3.89096E-05 , 0.00000E+00 
 3.89096E-05 , 9.00000E-01 
 3.89345E-05 , 9.00000E-01 
 3.89345E-05 , 5.40209E-13 
 3.89891E-05 , 0.00000E+00 
 3.90096E-05 , 0.00000E+00 
 3.90096E-05 , 9.00000E-01 
 3.90345E-05 , 9.00000E-01 
 3.90345E-05 ,-3.08149E-33 
 3.91096E-05 , 0.00000E+00 
 3.91096E-05 , 9.00000E-01 
 3.91345E-05 , 9.00000E-01 
 3.91345E-05 , 8.89594E-19 
 3.92096E-05 , 0.00000E+00 
 3.92096E-05 , 9.00000E-01 
 3.92345E-05 , 9.00000E-01 
 3.92345E-05 ,-4.73317E-30 
 3.93096E-05 , 0.00000E+00 
 3.93096E-05 , 9.00000E-01 
 3.93345E-05 , 9.00000E-01 
 3.93345E-05 , 8.68922E-18 
 3.94096E-05 , 0.00000E+00 
 3.94096E-05 , 9.00000E-01 
 3.94345E-05 , 9.00000E-01 
 3.94345E-05 , 1.44145E-19 
 3.95096E-05 , 0.00000E+00 
 3.95096E-05 , 9.00000E-01 
 3.95345E-05 , 9.00000E-01 
 3.95345E-05 , 8.29374E-20 
 3.96096E-05 , 0.00000E+00 
 3.96096E-05 , 9.00000E-01 
 3.96345E-05 , 9.00000E-01 
 3.96345E-05 , 0.00000E+00 
 3.97096E-05 , 0.00000E+00 
 3.97096E-05 , 9.00000E-01 
 3.97345E-05 , 9.00000E-01 
 3.97345E-05 , 2.77729E-13 
 3.98096E-05 , 0.00000E+00 
 3.98096E-05 , 9.00000E-01 
 3.98345E-05 , 9.00000E-01 
 3.98345E-05 , 1.32156E-23 
 3.99096E-05 , 0.00000E+00 
 3.99096E-05 , 9.00000E-01 
 3.99345E-05 , 9.00000E-01 
 3.99345E-05 , 5.90962E-20 
 4.00096E-05 , 0.00000E+00 
 4.00096E-05 , 9.00000E-01 
 4.00345E-05 , 9.00000E-01 
 4.00345E-05 , 1.23260E-32 
 4.01096E-05 , 0.00000E+00 
 4.01096E-05 , 9.00000E-01 
 4.01345E-05 , 9.00000E-01 
 4.01345E-05 , 7.70372E-34 
 4.02096E-05 , 0.00000E+00 
 4.02096E-05 , 9.00000E-01 
 4.02345E-05 , 9.00000E-01 
 4.02345E-05 ,-1.84889E-32 
 4.03096E-05 , 0.00000E+00 
 4.03096E-05 , 9.00000E-01 
 4.03345E-05 , 9.00000E-01 
 4.03345E-05 ,-1.54074E-33 
 4.04096E-05 , 0.00000E+00 
 4.04096E-05 , 9.00000E-01 
 4.04345E-05 , 9.00000E-01 
 4.04345E-05 ,-5.04670E-39 
 4.05096E-05 , 0.00000E+00 
 4.05096E-05 , 9.00000E-01 
 4.05345E-05 , 9.00000E-01 
 4.05345E-05 , 9.24446E-33 
 4.06096E-05 , 0.00000E+00 
 4.06096E-05 , 9.00000E-01 
 4.06345E-05 , 9.00000E-01 
 4.06345E-05 , 3.08149E-33 
 4.07096E-05 , 0.00000E+00 
 4.07096E-05 , 9.00000E-01 
 4.07345E-05 , 9.00000E-01 
 4.07345E-05 , 2.17513E-20 
 4.08096E-05 , 0.00000E+00 
 4.08096E-05 , 9.00000E-01 
 4.08345E-05 , 9.00000E-01 
 4.08345E-05 , 2.95230E-20 
 4.09096E-05 , 0.00000E+00 
 4.09096E-05 , 9.00000E-01 
 4.09345E-05 , 9.00000E-01 
 4.09345E-05 , 2.61785E-20 
 4.10096E-05 , 0.00000E+00 
 4.10096E-05 , 9.00000E-01 
 4.10345E-05 , 9.00000E-01 
 4.10345E-05 , 0.00000E+00 
 4.11096E-05 , 0.00000E+00 
 4.11096E-05 , 9.00000E-01 
 4.11345E-05 , 9.00000E-01 
 4.11345E-05 ,-2.15704E-32 
 4.12096E-05 , 0.00000E+00 
 4.12096E-05 , 9.00000E-01 
 4.12345E-05 , 9.00000E-01 
 4.12345E-05 ,-5.39260E-33 
 4.13096E-05 , 0.00000E+00 
 4.13096E-05 , 9.00000E-01 
 4.13345E-05 , 9.00000E-01 
 4.13345E-05 ,-1.84889E-32 
 4.14096E-05 , 0.00000E+00 
 4.14096E-05 , 9.00000E-01 
 4.14345E-05 , 9.00000E-01 
 4.14345E-05 , 3.08149E-33 
 4.15096E-05 , 0.00000E+00 
 4.15096E-05 , 9.00000E-01 
 4.15345E-05 , 9.00000E-01 
 4.15345E-05 ,-1.54074E-33 
 4.16096E-05 , 0.00000E+00 
 4.16096E-05 , 9.00000E-01 
 4.16345E-05 , 9.00000E-01 
 4.16345E-05 , 1.95232E-20 
 4.17096E-05 , 0.00000E+00 
 4.17096E-05 , 9.00000E-01 
 4.17345E-05 , 9.00000E-01 
 4.17345E-05 ,-4.03897E-28 
 4.18096E-05 , 0.00000E+00 
 4.18096E-05 , 9.00000E-01 
 4.18345E-05 , 9.00000E-01 
 4.18345E-05 ,-3.64647E-21 
 4.19096E-05 , 0.00000E+00 
 4.19096E-05 , 9.00000E-01 
 4.19345E-05 , 9.00000E-01 
 4.19345E-05 , 1.23260E-32 
 4.20096E-05 , 0.00000E+00 
 4.20096E-05 , 9.00000E-01 
 4.20345E-05 , 9.00000E-01 
 4.20345E-05 , 3.13851E-21 
 4.21096E-05 , 0.00000E+00 
 4.21096E-05 , 9.00000E-01 
 4.21345E-05 , 9.00000E-01 
 4.21345E-05 ,-2.95823E-31 
 4.22096E-05 , 0.00000E+00 
 4.22096E-05 , 9.00000E-01 
 4.22345E-05 , 9.00000E-01 
 4.22345E-05 , 0.00000E+00 
 4.23096E-05 , 0.00000E+00 
 4.23096E-05 , 9.00000E-01 
 4.23345E-05 , 9.00000E-01 
 4.23345E-05 ,-2.16143E-22 
 4.24096E-05 , 0.00000E+00 
 4.24096E-05 , 9.00000E-01 
 4.24345E-05 , 9.00000E-01 
 4.24345E-05 , 4.54384E-28 
 4.25096E-05 , 0.00000E+00 
 4.25096E-05 , 9.00000E-01 
 4.25345E-05 , 9.00000E-01 
 4.25345E-05 ,-1.84889E-32 
 4.26096E-05 , 0.00000E+00 
 4.26096E-05 , 9.00000E-01 
 4.26345E-05 , 9.00000E-01 
 4.26345E-05 ,-6.16298E-33 
 4.27096E-05 , 0.00000E+00 
 4.27096E-05 , 9.00000E-01 
 4.27345E-05 , 9.00000E-01 
 4.27345E-05 , 1.14846E-20 
 4.28096E-05 , 0.00000E+00 
 4.28096E-05 , 9.00000E-01 
 4.28345E-05 , 9.00000E-01 
 4.28345E-05 , 0.00000E+00 
 4.29096E-05 , 0.00000E+00 
 4.29096E-05 , 9.00000E-01 
 4.29345E-05 , 9.00000E-01 
 4.29345E-05 ,-1.99275E-22 
 4.30096E-05 , 0.00000E+00 
 4.30096E-05 , 9.00000E-01 
 4.30345E-05 , 9.00000E-01 
 4.30345E-05 ,-6.16298E-33 
 4.31096E-05 , 0.00000E+00 
 4.31096E-05 , 9.00000E-01 
 4.31345E-05 , 9.00000E-01 
 4.31345E-05 , 1.23260E-32 
 4.32096E-05 , 0.00000E+00 
 4.32096E-05 , 9.00000E-01 
 4.32345E-05 , 9.00000E-01 
 4.32345E-05 , 2.07029E-13 
 4.33096E-05 , 0.00000E+00 
 4.33096E-05 , 9.00000E-01 
 4.33345E-05 , 9.00000E-01 
 4.33345E-05 ,-3.08149E-33 
 4.34096E-05 , 0.00000E+00 
 4.34096E-05 , 9.00000E-01 
 4.34345E-05 , 9.00000E-01 
 4.34345E-05 ,-8.30280E-22 
 4.35096E-05 , 0.00000E+00 
 4.35096E-05 , 9.00000E-01 
 4.35345E-05 , 9.00000E-01 
 4.35345E-05 ,-4.62223E-33 
 4.36096E-05 , 0.00000E+00 
 4.36096E-05 , 9.00000E-01 
 4.36345E-05 , 9.00000E-01 
 4.36345E-05 ,-9.84278E-23 
 4.37096E-05 , 0.00000E+00 
 4.37096E-05 , 9.00000E-01 
 4.37345E-05 , 9.00000E-01 
 4.37345E-05 ,-1.21068E-21 
 4.38096E-05 , 0.00000E+00 
 4.38096E-05 , 9.00000E-01 
 4.38345E-05 , 9.00000E-01 
 4.38345E-05 , 2.34765E-27 
 4.39096E-05 , 0.00000E+00 
 4.39096E-05 , 9.00000E-01 
 4.39345E-05 , 9.00000E-01 
 4.39345E-05 , 2.82614E-20 
 4.40096E-05 , 0.00000E+00 
 4.40096E-05 , 9.00000E-01 
 4.40345E-05 , 9.00000E-01 
 4.40345E-05 , 2.76894E-21 
 4.41096E-05 , 0.00000E+00 
 4.41096E-05 , 9.00000E-01 
 4.41345E-05 , 9.00000E-01 
 4.41345E-05 ,-6.16298E-33 
 4.42096E-05 , 0.00000E+00 
 4.42096E-05 , 9.00000E-01 
 4.42345E-05 , 9.00000E-01 
 4.42345E-05 , 2.32757E-20 
 4.43096E-05 , 0.00000E+00 
 4.43096E-05 , 9.00000E-01 
 4.43345E-05 , 9.00000E-01 
 4.43345E-05 , 7.70372E-34 
 4.44096E-05 , 0.00000E+00 
 4.44096E-05 , 9.00000E-01 
 4.44345E-05 , 9.00000E-01 
 4.44345E-05 , 5.04871E-39 
 4.45096E-05 , 0.00000E+00 
 4.45096E-05 , 9.00000E-01 
 4.45345E-05 , 9.00000E-01 
 4.45345E-05 ,-1.23260E-32 
 4.46096E-05 , 0.00000E+00 
 4.46096E-05 , 9.00000E-01 
 4.46345E-05 , 9.00000E-01 
 4.46345E-05 ,-5.04871E-39 
 4.47096E-05 , 0.00000E+00 
 4.47096E-05 , 9.00000E-01 
 4.47345E-05 , 9.00000E-01 
 4.47345E-05 ,-5.04871E-39 
 4.48096E-05 , 0.00000E+00 
 4.48096E-05 , 9.00000E-01 
 4.48345E-05 , 9.00000E-01 
 4.48345E-05 , 9.37441E-20 
 4.49096E-05 , 0.00000E+00 
 4.49096E-05 , 9.00000E-01 
 4.49345E-05 , 9.00000E-01 
 4.49345E-05 , 4.62223E-33 
 4.50096E-05 , 0.00000E+00 
 4.50096E-05 , 9.00000E-01 
 4.50345E-05 , 9.00000E-01 
 4.50345E-05 , 4.68386E-31 
 4.51096E-05 , 0.00000E+00 
 4.51096E-05 , 9.00000E-01 
 4.51345E-05 , 9.00000E-01 
 4.51345E-05 , 7.57306E-29 
 4.52096E-05 , 0.00000E+00 
 4.52096E-05 , 9.00000E-01 
 4.52345E-05 , 9.00000E-01 
 4.52345E-05 , 0.00000E+00 
 4.53096E-05 , 0.00000E+00 
 4.53096E-05 , 9.00000E-01 
 4.53345E-05 , 9.00000E-01 
 4.53345E-05 , 2.31112E-33 
 4.54096E-05 , 0.00000E+00 
 4.54096E-05 , 9.00000E-01 
 4.54345E-05 , 9.00000E-01 
 4.54345E-05 , 3.08149E-33 
 4.55096E-05 , 0.00000E+00 
 4.55096E-05 , 9.00000E-01 
 4.55345E-05 , 9.00000E-01 
 4.55345E-05 , 4.85328E-13 
 4.55953E-05 , 0.00000E+00 
 4.56096E-05 , 0.00000E+00 
 4.56096E-05 , 9.00000E-01 
 4.56345E-05 , 9.00000E-01 
 4.56345E-05 ,-9.95684E-22 
 4.57096E-05 , 0.00000E+00 
 4.57096E-05 , 9.00000E-01 
 4.57345E-05 , 9.00000E-01 
 4.57345E-05 ,-1.23260E-32 
 4.58096E-05 , 0.00000E+00 
 4.58096E-05 , 9.00000E-01 
 4.58345E-05 , 9.00000E-01 
 4.58345E-05 , 0.00000E+00 
 4.59096E-05 , 0.00000E+00 
 4.59096E-05 , 9.00000E-01 
 4.59345E-05 , 9.00000E-01 
 4.59345E-05 , 1.98067E-13 
 4.60096E-05 , 0.00000E+00 
 4.60096E-05 , 9.00000E-01 
 4.60345E-05 , 9.00000E-01 
 4.60345E-05 ,-6.16298E-33 
 4.61096E-05 , 0.00000E+00 
 4.61096E-05 , 9.00000E-01 
 4.61345E-05 , 9.00000E-01 
 4.61345E-05 , 3.08149E-33 
 4.62096E-05 , 0.00000E+00 
 4.62096E-05 , 9.00000E-01 
 4.62345E-05 , 9.00000E-01 
 4.62345E-05 , 2.87066E-13 
 4.63096E-05 , 0.00000E+00 
 4.63096E-05 , 9.00000E-01 
 4.63345E-05 , 9.00000E-01 
 4.63345E-05 ,-5.04871E-39 
 4.64096E-05 , 0.00000E+00 
 4.64096E-05 , 9.00000E-01 
 4.64345E-05 , 9.00000E-01 
 4.64345E-05 , 6.16298E-33 
 4.65096E-05 , 0.00000E+00 
 4.65096E-05 , 9.00000E-01 
 4.65345E-05 , 9.00000E-01 
 4.65345E-05 , 6.00645E-18 
 4.66096E-05 , 0.00000E+00 
 4.66096E-05 , 9.00000E-01 
 4.66345E-05 , 9.00000E-01 
 4.66345E-05 , 2.76332E-18 
 4.67096E-05 , 0.00000E+00 
 4.67096E-05 , 9.00000E-01 
 4.67345E-05 , 9.00000E-01 
 4.67345E-05 , 9.24446E-33 
 4.68096E-05 , 0.00000E+00 
 4.68096E-05 , 9.00000E-01 
 4.68345E-05 , 9.00000E-01 
 4.68345E-05 ,-5.55358E-28 
 4.69096E-05 , 0.00000E+00 
 4.69096E-05 , 9.00000E-01 
 4.69345E-05 , 9.00000E-01 
 4.69345E-05 ,-1.54074E-33 
 4.70096E-05 , 0.00000E+00 
 4.70096E-05 , 9.00000E-01 
 4.70345E-05 , 9.00000E-01 
 4.70345E-05 , 1.63846E-23 
 4.71096E-05 , 0.00000E+00 
 4.71096E-05 , 9.00000E-01 
 4.71345E-05 , 9.00000E-01 
 4.71345E-05 , 1.41364E-27 
 4.72096E-05 , 0.00000E+00 
 4.72096E-05 , 9.00000E-01 
 4.72345E-05 , 9.00000E-01 
 4.72345E-05 , 9.62829E-13 
 4.72651E-05 , 0.00000E+00 
 4.73096E-05 , 0.00000E+00 
 4.73096E-05 , 9.00000E-01 
 4.73345E-05 , 9.00000E-01 
 4.73345E-05 , 1.41584E-21 
 4.74096E-05 , 0.00000E+00 
 4.74096E-05 , 9.00000E-01 
 4.74345E-05 , 9.00000E-01 
 4.74345E-05 , 0.00000E+00 
 4.75096E-05 , 0.00000E+00 
 4.75096E-05 , 9.00000E-01 
 4.75345E-05 , 9.00000E-01 
 4.75345E-05 , 1.00974E-38 
 4.76096E-05 , 0.00000E+00 
 4.76096E-05 , 9.00000E-01 
 4.76345E-05 , 9.00000E-01 
 4.76345E-05 ,-7.88861E-31 
 4.77096E-05 , 0.00000E+00 
 4.77096E-05 , 9.00000E-01 
 4.77345E-05 , 9.00000E-01 
 4.77345E-05 , 7.70372E-34 
 4.78096E-05 , 0.00000E+00 
 4.78096E-05 , 9.00000E-01 
 4.78345E-05 , 9.00000E-01 
 4.78345E-05 , 1.14446E-19 
 4.79096E-05 , 0.00000E+00 
 4.79096E-05 , 9.00000E-01 
 4.79345E-05 , 9.00000E-01 
 4.79345E-05 ,-1.54074E-33 
 4.80096E-05 , 0.00000E+00 
 4.80096E-05 , 9.00000E-01 
 4.80345E-05 , 9.00000E-01 
 4.80345E-05 , 3.51811E-19 
 4.81096E-05 , 0.00000E+00 
 4.81096E-05 , 9.00000E-01 
 4.81345E-05 , 9.00000E-01 
 4.81345E-05 , 1.40268E-19 
 4.82096E-05 , 0.00000E+00 
 4.82096E-05 , 9.00000E-01 
 4.82345E-05 , 9.00000E-01 
 4.82345E-05 , 1.84048E-13 
 4.83096E-05 , 0.00000E+00 
 4.83096E-05 , 9.00000E-01 
 4.83345E-05 , 9.00000E-01 
 4.83345E-05 , 2.77679E-28 
 4.84096E-05 , 0.00000E+00 
 4.84096E-05 , 9.00000E-01 
 4.84345E-05 , 9.00000E-01 
 4.84345E-05 ,-6.16298E-33 
 4.85096E-05 , 0.00000E+00 
 4.85096E-05 , 9.00000E-01 
 4.85345E-05 , 9.00000E-01 
 4.85345E-05 , 2.20881E-28 
 4.86096E-05 , 0.00000E+00 
 4.86096E-05 , 9.00000E-01 
 4.86345E-05 , 9.00000E-01 
 4.86345E-05 , 2.46805E-19 
 4.87096E-05 , 0.00000E+00 
 4.87096E-05 , 9.00000E-01 
 4.87345E-05 , 9.00000E-01 
 4.87345E-05 ,-5.36178E-23 
 4.88096E-05 , 0.00000E+00 
 4.88096E-05 , 9.00000E-01 
 4.88345E-05 , 9.00000E-01 
 4.88345E-05 , 0.00000E+00 
 4.89096E-05 , 0.00000E+00 
 4.89096E-05 , 9.00000E-01 
 4.89345E-05 , 9.00000E-01 
 4.89345E-05 ,-5.29727E-22 
 4.90096E-05 , 0.00000E+00 
 4.90096E-05 , 9.00000E-01 
 4.90345E-05 , 9.00000E-01 
 4.90345E-05 , 0.00000E+00 
 4.91096E-05 , 0.00000E+00 
 4.91096E-05 , 9.00000E-01 
 4.91345E-05 , 9.00000E-01 
 4.91345E-05 , 0.00000E+00 
 4.92096E-05 , 0.00000E+00 
 4.92096E-05 , 9.00000E-01 
 4.92345E-05 , 9.00000E-01 
 4.92345E-05 ,-5.04591E-39 
 4.93096E-05 , 0.00000E+00 
 4.93096E-05 , 9.00000E-01 
 4.93345E-05 , 9.00000E-01 
 4.93345E-05 ,-3.08149E-33 
 4.94096E-05 , 0.00000E+00 
 4.94096E-05 , 9.00000E-01 
 4.94345E-05 , 9.00000E-01 
 4.94345E-05 , 2.34110E-19 
 4.95096E-05 , 0.00000E+00 
 4.95096E-05 , 9.00000E-01 
 4.95345E-05 , 9.00000E-01 
 4.95345E-05 ,-7.12596E-22 
 4.96096E-05 , 0.00000E+00 
 4.96096E-05 , 9.00000E-01 
 4.96345E-05 , 9.00000E-01 
 4.96345E-05 , 4.62223E-33 
 4.97096E-05 , 0.00000E+00 
 4.97096E-05 , 9.00000E-01 
 4.97345E-05 , 9.00000E-01 
 4.97345E-05 , 1.54074E-33 
 4.98096E-05 , 0.00000E+00 
 4.98096E-05 , 9.00000E-01 
 4.98345E-05 , 9.00000E-01 
 4.98345E-05 , 2.10236E-13 
 4.99096E-05 , 0.00000E+00 
 4.99096E-05 , 9.00000E-01 
 4.99345E-05 , 9.00000E-01 
 4.99345E-05 ,-2.77334E-32 
 5.00096E-05 , 0.00000E+00 
 5.00096E-05 , 9.00000E-01 
 5.00345E-05 , 9.00000E-01 
 5.00345E-05 ,-9.24446E-33 
 5.01096E-05 , 0.00000E+00 
 5.01096E-05 , 9.00000E-01 
 5.01345E-05 , 9.00000E-01 
 5.01345E-05 , 6.19192E-13 
 5.01828E-05 , 0.00000E+00 
 5.02096E-05 , 0.00000E+00 
 5.02096E-05 , 9.00000E-01 
 5.02345E-05 , 9.00000E-01 
 5.02345E-05 ,-6.16298E-33 
 5.03096E-05 , 0.00000E+00 
 5.03096E-05 , 9.00000E-01 
 5.03345E-05 , 9.00000E-01 
 5.03345E-05 , 0.00000E+00 
 5.04096E-05 , 0.00000E+00 
 5.04096E-05 , 9.00000E-01 
 5.04345E-05 , 9.00000E-01 
 5.04345E-05 , 5.80602E-28 
 5.05096E-05 , 0.00000E+00 
 5.05096E-05 , 9.00000E-01 
 5.05345E-05 , 9.00000E-01 
 5.05345E-05 ,-5.04871E-39 
 5.06096E-05 , 0.00000E+00 
 5.06096E-05 , 9.00000E-01 
 5.06345E-05 , 9.00000E-01 
 5.06345E-05 , 1.23260E-32 
 5.07096E-05 , 0.00000E+00 
 5.07096E-05 , 9.00000E-01 
 5.07345E-05 , 9.00000E-01 
 5.07345E-05 ,-7.70372E-33 
 5.08096E-05 , 0.00000E+00 
 5.08096E-05 , 9.00000E-01 
 5.08345E-05 , 9.00000E-01 
 5.08345E-05 , 7.22126E-20 
 5.09096E-05 , 0.00000E+00 
 5.09096E-05 , 9.00000E-01 
 5.09345E-05 , 9.00000E-01 
 5.09345E-05 , 0.00000E+00 
 5.10096E-05 , 0.00000E+00 
 5.10096E-05 , 9.00000E-01 
 5.10345E-05 , 9.00000E-01 
 5.10345E-05 , 2.44009E-19 
 5.11096E-05 , 0.00000E+00 
 5.11096E-05 , 9.00000E-01 
 5.11345E-05 , 9.00000E-01 
 5.11345E-05 ,-4.93038E-31 
 5.12096E-05 , 0.00000E+00 
 5.12096E-05 , 9.00000E-01 
 5.12345E-05 , 9.00000E-01 
 5.12345E-05 , 3.51733E-19 
 5.13096E-05 , 0.00000E+00 
 5.13096E-05 , 9.00000E-01 
 5.13345E-05 , 9.00000E-01 
 5.13345E-05 , 2.46519E-32 
 5.14096E-05 , 0.00000E+00 
 5.14096E-05 , 9.00000E-01 
 5.14345E-05 , 9.00000E-01 
 5.14345E-05 ,-2.95823E-31 
 5.15096E-05 , 0.00000E+00 
 5.15096E-05 , 9.00000E-01 
 5.15345E-05 , 9.00000E-01 
 5.15345E-05 ,-2.46519E-32 
 5.16096E-05 , 0.00000E+00 
 5.16096E-05 , 9.00000E-01 
 5.16345E-05 , 9.00000E-01 
 5.16345E-05 , 7.89615E-21 
 5.17096E-05 , 0.00000E+00 
 5.17096E-05 , 9.00000E-01 
 5.17345E-05 , 9.00000E-01 
 5.17345E-05 , 8.84391E-13 
 5.17676E-05 , 0.00000E+00 
