t, vcin_pseudo, vcip_pseudo
 1.20659E-05 , 6.21974E-01 , 6.28001E-01 
 1.20909E-05 , 6.24341E-01 , 6.25655E-01 
 1.21346E-05 , 9.66389E-01 , 2.65804E-01 
 1.21533E-05 , 6.72854E-01 , 6.35793E-01 
 1.21721E-05 , 6.12801E-01 , 6.37174E-01 
 1.22096E-05 , 6.24677E-01 , 6.25553E-01 
 1.22346E-05 , 1.00102E+00 , 2.44050E-01 
 1.22533E-05 , 6.91947E-01 , 6.26097E-01 
 1.22659E-05 , 6.15987E-01 , 6.34007E-01 
 1.22909E-05 , 6.24617E-01 , 6.25337E-01 
 1.23345E-05 , 9.77115E-01 , 1.91058E-01 
 1.23472E-05 , 7.18030E-01 , 5.31969E-01 
 1.23658E-05 , 6.28946E-01 , 6.20523E-01 
 1.23908E-05 , 6.20629E-01 , 6.29197E-01 
 1.24333E-05 , 9.93477E-01 , 2.06522E-01 
 1.24471E-05 , 7.34562E-01 , 5.37925E-01 
 1.24658E-05 , 6.24300E-01 , 6.50578E-01 
 1.24846E-05 , 6.24658E-01 , 6.25354E-01 
 1.25221E-05 , 9.82043E-01 , 2.17957E-01 
 1.25471E-05 , 7.95325E-01 , 5.42337E-01 
 1.25596E-05 , 6.29565E-01 , 6.20428E-01 
 1.25846E-05 , 6.20705E-01 , 6.29115E-01 
 1.26107E-05 , 9.59814E-01 , 2.40185E-01 
 1.26409E-05 , 7.77064E-01 , 4.72969E-01 
 1.26596E-05 , 5.91172E-01 , 6.55905E-01 
 1.26846E-05 , 6.23949E-01 , 6.26047E-01 
 1.27153E-05 , 9.20497E-01 , 2.79504E-01 
 1.27471E-05 , 7.32208E-01 , 5.98362E-01 
 1.27658E-05 , 6.11833E-01 , 6.38142E-01 
 1.27846E-05 , 6.25613E-01 , 6.24357E-01 
 1.28294E-05 , 8.63271E-01 , 3.36728E-01 
 1.28471E-05 , 6.20158E-01 , 6.76559E-01 
 1.28659E-05 , 6.23318E-01 , 6.26705E-01 
 1.28908E-05 , 6.25464E-01 , 6.24773E-01 
 1.29346E-05 , 8.19914E-01 , 4.20902E-01 
 1.29534E-05 , 6.81323E-01 , 5.68688E-01 
 1.29724E-05 , 6.30764E-01 , 6.19233E-01 
 1.30096E-05 , 7.65370E-01 , 4.36430E-01 
 1.30409E-05 , 5.56494E-01 , 6.93590E-01 
 1.30658E-05 , 6.23707E-01 , 6.26324E-01 
 1.30846E-05 , 6.23780E-01 , 6.26477E-01 
 1.31346E-05 , 6.79064E-01 , 5.61752E-01 
 1.31533E-05 , 6.41012E-01 , 6.08946E-01 
 1.31721E-05 , 6.27461E-01 , 6.22504E-01 
 1.32096E-05 , 6.25499E-01 , 6.28775E-01 
 1.32408E-05 , 9.02587E-01 , 5.35107E-01 
 1.32596E-05 , 6.18577E-01 , 6.31381E-01 
 1.32783E-05 , 6.24336E-01 , 6.26183E-01 
 1.33096E-05 , 5.59324E-01 , 6.23728E-01 
 1.33408E-05 , 7.54887E-01 , 5.36052E-01 
 1.33596E-05 , 6.11815E-01 , 6.38091E-01 
 1.33846E-05 , 6.24970E-01 , 6.24907E-01 
 1.34096E-05 , 4.80109E-01 , 7.22166E-01 
 1.34409E-05 , 6.70655E-01 , 5.93936E-01 
 1.34596E-05 , 6.38350E-01 , 6.11642E-01 
 1.34846E-05 , 6.25371E-01 , 6.24767E-01 
 1.35319E-05 , 3.74762E-01 , 8.25238E-01 
 1.35471E-05 , 7.04450E-01 , 5.68037E-01 
 1.35659E-05 , 6.35600E-01 , 6.14342E-01 
 1.35909E-05 , 6.25498E-01 , 6.24592E-01 
 1.36346E-05 , 3.40544E-01 , 9.08367E-01 
 1.36533E-05 , 5.85352E-01 , 6.64646E-01 
 1.36721E-05 , 6.22252E-01 , 6.27764E-01 
 1.37096E-05 , 2.96732E-01 , 8.67123E-01 
 1.37408E-05 , 5.88130E-01 , 8.49565E-01 
 1.37534E-05 , 6.44289E-01 , 6.05692E-01 
 1.37783E-05 , 6.15640E-01 , 6.34422E-01 
 1.38096E-05 , 2.55807E-01 , 9.57344E-01 
 1.38409E-05 , 4.70811E-01 , 8.01984E-01 
 1.38596E-05 , 6.69360E-01 , 6.19939E-01 
 1.38783E-05 , 6.23739E-01 , 6.26278E-01 
 1.39096E-05 , 2.16911E-01 , 9.83163E-01 
 1.39409E-05 , 4.41957E-01 , 8.16502E-01 
 1.39596E-05 , 6.43181E-01 , 6.36264E-01 
 1.39783E-05 , 6.28136E-01 , 6.21922E-01 
 1.40096E-05 , 2.15548E-01 , 9.99045E-01 
 1.40408E-05 , 4.50481E-01 , 8.40457E-01 
 1.40596E-05 , 5.80003E-01 , 6.69997E-01 
 1.40721E-05 , 6.23849E-01 , 6.26135E-01 
 1.41096E-05 , 1.72616E-01 , 9.60932E-01 
 1.41408E-05 , 5.61503E-01 , 9.38434E-01 
 1.41534E-05 , 5.87816E-01 , 6.60410E-01 
 1.41721E-05 , 6.35327E-01 , 6.10050E-01 
 1.42096E-05 , 1.23534E-01 , 8.44959E-01 
 1.42346E-05 , 2.57080E-01 , 9.92900E-01 
 1.42533E-05 , 6.32119E-01 , 6.55422E-01 
 1.42721E-05 , 6.30139E-01 , 6.19896E-01 
 1.43096E-05 , 6.25092E-01 , 6.25075E-01 
 1.43346E-05 , 2.90883E-01 , 9.59071E-01 
 1.43533E-05 , 6.65671E-01 , 6.21213E-01 
 1.43721E-05 , 6.22012E-01 , 6.28007E-01 
 1.44096E-05 , 2.55948E-01 , 8.92658E-01 
 1.44408E-05 , 6.30618E-01 , 8.07077E-01 
 1.44534E-05 , 5.86767E-01 , 6.63231E-01 
 1.44783E-05 , 6.25813E-01 , 6.24203E-01 
 1.45096E-05 , 3.53113E-01 , 8.46921E-01 
 1.45409E-05 , 5.93070E-01 , 6.56992E-01 
 1.45596E-05 , 6.18006E-01 , 6.31966E-01 
 1.45846E-05 , 6.25565E-01 , 6.24403E-01 
 1.46333E-05 , 4.31801E-01 , 7.68199E-01 
 1.46471E-05 , 5.57683E-01 , 6.92316E-01 
 1.46721E-05 , 6.29534E-01 , 6.20491E-01 
 1.47096E-05 , 4.45214E-01 , 7.27392E-01 
 1.47408E-05 , 8.09118E-01 , 6.02445E-01 
 1.47596E-05 , 5.97687E-01 , 6.52225E-01 
 1.47784E-05 , 6.25179E-01 , 6.24618E-01 
 1.48096E-05 , 5.38412E-01 , 6.64106E-01 
 1.48409E-05 , 8.02494E-01 , 4.47506E-01 
 1.48658E-05 , 5.97900E-01 , 6.52212E-01 
 1.48846E-05 , 6.26219E-01 , 6.24330E-01 
 1.49096E-05 , 6.33721E-01 , 5.66294E-01 
 1.49471E-05 , 5.37644E-01 , 7.12354E-01 
 1.49658E-05 , 6.16055E-01 , 6.33849E-01 
 1.49909E-05 , 6.25370E-01 , 6.25167E-01 
 1.50345E-05 , 6.92650E-01 , 4.41579E-01 
 1.50471E-05 , 6.49121E-01 , 6.00878E-01 
 1.50721E-05 , 6.31251E-01 , 6.18864E-01 
 1.51096E-05 , 7.08095E-01 , 4.70053E-01 
 1.51408E-05 , 7.16933E-01 , 7.28762E-01 
 1.51596E-05 , 6.46605E-01 , 6.03377E-01 
 1.51784E-05 , 6.22215E-01 , 6.27781E-01 
 1.52190E-05 , 8.46608E-01 , 3.53392E-01 
 1.52471E-05 , 6.71385E-01 , 6.66276E-01 
 1.52658E-05 , 6.35297E-01 , 6.14726E-01 
 1.52908E-05 , 6.23836E-01 , 6.26396E-01 
 1.53345E-05 , 8.73061E-01 , 2.57161E-01 
 1.53471E-05 , 6.33234E-01 , 6.17164E-01 
 1.53659E-05 , 6.20452E-01 , 6.29522E-01 
 1.53909E-05 , 6.24397E-01 , 6.25623E-01 
 1.54346E-05 , 9.69574E-01 , 2.71242E-01 
 1.54533E-05 , 6.67910E-01 , 6.49410E-01 
 1.54721E-05 , 6.25332E-01 , 6.24649E-01 
 1.55096E-05 , 6.25021E-01 , 6.25024E-01 
 1.55346E-05 , 1.00253E+00 , 2.46959E-01 
 1.55533E-05 , 6.75661E-01 , 6.27198E-01 
 1.55677E-05 , 6.15302E-01 , 6.34696E-01 
 1.56096E-05 , 6.25509E-01 , 6.24525E-01 
 1.56346E-05 , 1.01532E+00 , 2.29758E-01 
 1.56533E-05 , 7.06239E-01 , 6.11805E-01 
 1.56659E-05 , 6.30228E-01 , 6.19757E-01 
 1.56908E-05 , 6.24319E-01 , 6.25663E-01 
 1.57345E-05 , 9.67731E-01 , 1.80524E-01 
 1.57471E-05 , 7.18633E-01 , 5.31405E-01 
 1.57658E-05 , 6.23535E-01 , 6.22703E-01 
 1.57846E-05 , 6.26440E-01 , 6.23556E-01 
 1.58333E-05 , 9.80489E-01 , 2.19511E-01 
 1.58471E-05 , 7.20311E-01 , 5.50698E-01 
 1.58658E-05 , 6.18703E-01 , 6.69272E-01 
 1.58846E-05 , 6.24523E-01 , 6.25422E-01 
 1.59190E-05 , 9.58204E-01 , 2.41796E-01 
 1.59471E-05 , 7.71588E-01 , 5.62993E-01 
 1.59596E-05 , 6.02786E-01 , 6.47064E-01 
 1.59846E-05 , 6.21877E-01 , 6.28082E-01 
 1.60203E-05 , 9.19717E-01 , 2.80283E-01 
 1.60471E-05 , 7.20025E-01 , 6.19203E-01 
 1.60658E-05 , 6.44580E-01 , 6.05395E-01 
 1.60846E-05 , 6.24263E-01 , 6.25711E-01 
 1.61345E-05 , 8.32895E-01 , 3.08531E-01 
 1.61471E-05 , 5.96311E-01 , 6.66510E-01 
 1.61659E-05 , 6.24741E-01 , 6.25282E-01 
 1.61909E-05 , 6.25587E-01 , 6.24625E-01 
 1.62346E-05 , 8.26050E-01 , 4.22861E-01 
 1.62533E-05 , 5.83300E-01 , 6.66698E-01 
 1.62736E-05 , 6.20369E-01 , 6.29652E-01 
 1.63096E-05 , 7.87543E-01 , 4.20976E-01 
 1.63409E-05 , 5.74143E-01 , 7.06673E-01 
 1.63600E-05 , 6.33760E-01 , 6.16280E-01 
 1.63846E-05 , 6.26200E-01 , 6.24057E-01 
 1.64345E-05 , 6.62153E-01 , 5.40050E-01 
 1.64533E-05 , 6.33712E-01 , 6.16246E-01 
 1.64721E-05 , 6.30693E-01 , 6.19272E-01 
 1.65096E-05 , 6.24594E-01 , 6.19932E-01 
 1.65346E-05 , 6.11165E-01 , 6.38834E-01 
 1.65534E-05 , 6.60355E-01 , 5.89603E-01 
 1.65783E-05 , 6.08484E-01 , 6.42035E-01 
 1.66096E-05 , 6.30399E-01 , 6.28876E-01 
 1.66408E-05 , 5.36870E-01 , 7.13218E-01 
 1.66596E-05 , 5.87544E-01 , 6.62397E-01 
 1.66783E-05 , 6.25737E-01 , 6.24098E-01 
 1.67096E-05 , 4.75144E-01 , 7.10636E-01 
 1.67408E-05 , 7.39763E-01 , 6.58619E-01 
 1.67596E-05 , 6.43197E-01 , 6.06790E-01 
 1.67846E-05 , 6.32294E-01 , 6.17706E-01 
 1.68250E-05 , 3.81029E-01 , 8.18971E-01 
 1.68471E-05 , 7.14938E-01 , 6.07310E-01 
 1.68659E-05 , 6.11874E-01 , 6.38096E-01 
 1.68908E-05 , 6.25267E-01 , 6.24644E-01 
 1.69345E-05 , 3.14723E-01 , 8.79164E-01 
 1.69471E-05 , 6.42776E-01 , 6.07223E-01 
 1.69721E-05 , 6.18713E-01 , 6.31302E-01 
 1.70096E-05 , 2.99320E-01 , 7.97683E-01 
 1.70408E-05 , 2.95621E-01 , 9.54380E-01 
 1.70533E-05 , 6.52797E-01 , 5.99574E-01 
 1.70721E-05 , 6.26853E-01 , 6.23166E-01 
 1.71096E-05 , 2.59750E-01 , 9.47106E-01 
 1.71408E-05 , 5.03523E-01 , 8.32849E-01 
 1.71534E-05 , 6.10331E-01 , 6.39667E-01 
 1.71783E-05 , 6.15750E-01 , 6.34266E-01 
 1.72096E-05 , 2.30634E-01 , 9.83796E-01 
 1.72408E-05 , 4.72751E-01 , 8.46328E-01 
 1.72572E-05 , 5.88203E-01 , 6.61795E-01 
 1.72721E-05 , 6.19333E-01 , 6.30663E-01 
 1.73096E-05 , 1.71889E-01 , 9.45734E-01 
 1.73408E-05 , 5.46769E-01 , 9.36706E-01 
 1.73534E-05 , 5.81311E-01 , 6.66916E-01 
 1.73721E-05 , 6.28677E-01 , 6.16778E-01 
 1.74096E-05 , 6.24498E-01 , 6.25466E-01 
 1.74346E-05 , 2.35122E-01 , 1.01290E+00 
 1.74533E-05 , 6.17299E-01 , 6.98180E-01 
 1.74659E-05 , 6.23602E-01 , 6.26393E-01 
 1.74908E-05 , 6.24293E-01 , 6.25682E-01 
 1.75345E-05 , 2.37763E-01 , 9.75333E-01 
 1.75533E-05 , 5.56208E-01 , 6.93791E-01 
 1.75659E-05 , 6.18691E-01 , 6.31305E-01 
 1.75909E-05 , 6.25730E-01 , 6.24325E-01 
 1.76345E-05 , 2.65721E-01 , 9.36482E-01 
 1.76533E-05 , 5.89615E-01 , 6.60386E-01 
 1.76721E-05 , 6.12365E-01 , 6.37654E-01 
 1.77096E-05 , 2.25567E-01 , 7.73234E-01 
 1.77346E-05 , 3.35123E-01 , 9.14878E-01 
 1.77533E-05 , 5.79434E-01 , 6.70564E-01 
 1.77721E-05 , 6.28863E-01 , 6.21133E-01 
 1.78096E-05 , 3.25829E-01 , 8.76176E-01 
 1.78408E-05 , 6.17897E-01 , 6.85735E-01 
 1.78596E-05 , 6.00407E-01 , 6.49564E-01 
 1.78784E-05 , 6.25421E-01 , 6.24519E-01 
 1.79140E-05 , 4.16698E-01 , 7.83302E-01 
 1.79471E-05 , 6.15387E-01 , 6.34612E-01 
 1.79658E-05 , 6.16284E-01 , 6.33730E-01 
 1.79908E-05 , 6.24555E-01 , 6.25615E-01 
 1.80346E-05 , 5.24098E-01 , 7.22116E-01 
 1.80533E-05 , 5.68794E-01 , 6.81165E-01 
 1.80721E-05 , 6.19798E-01 , 6.30037E-01 
 1.81096E-05 , 5.76088E-01 , 6.24655E-01 
 1.81408E-05 , 6.00166E-01 , 6.49922E-01 
 1.81596E-05 , 6.50048E-01 , 5.99909E-01 
 1.81783E-05 , 6.29050E-01 , 6.21321E-01 
 1.82096E-05 , 4.58185E-01 , 6.26529E-01 
 1.82408E-05 , 5.49251E-01 , 8.49131E-01 
 1.82596E-05 , 5.98434E-01 , 6.51473E-01 
 1.82784E-05 , 6.21995E-01 , 6.28108E-01 
 1.83096E-05 , 6.72327E-01 , 5.29288E-01 
 1.83409E-05 , 5.52354E-01 , 7.05884E-01 
 1.83658E-05 , 6.53525E-01 , 5.96573E-01 
 1.83846E-05 , 6.24833E-01 , 6.25448E-01 
 1.84345E-05 , 7.63886E-01 , 3.79952E-01 
 1.84471E-05 , 7.16944E-01 , 5.33055E-01 
 1.84721E-05 , 6.18126E-01 , 6.31858E-01 
 1.85096E-05 , 7.95137E-01 , 3.94296E-01 
 1.85408E-05 , 7.75271E-01 , 6.67716E-01 
 1.85596E-05 , 6.26142E-01 , 6.23854E-01 
 1.85784E-05 , 6.25750E-01 , 6.24396E-01 
 1.86097E-05 , 8.94309E-01 , 3.05690E-01 
 1.86409E-05 , 7.31426E-01 , 5.18573E-01 
 1.86596E-05 , 6.06877E-01 , 6.43120E-01 
 1.86846E-05 , 6.24435E-01 , 6.25561E-01 
 1.87241E-05 , 9.44249E-01 , 2.55751E-01 
 1.87471E-05 , 7.37539E-01 , 5.91282E-01 
 1.87658E-05 , 6.30842E-01 , 6.19173E-01 
 1.87846E-05 , 6.24614E-01 , 6.25381E-01 
 1.88345E-05 , 9.44186E-01 , 1.90043E-01 
 1.88471E-05 , 7.16093E-01 , 5.53469E-01 
 1.88658E-05 , 6.04184E-01 , 6.61526E-01 
 1.88846E-05 , 6.25528E-01 , 6.24447E-01 
 1.89285E-05 , 9.91982E-01 , 2.08018E-01 
 1.89471E-05 , 7.67467E-01 , 5.46984E-01 
 1.89596E-05 , 6.42524E-01 , 6.07473E-01 
 1.89846E-05 , 6.21361E-01 , 6.28671E-01 
 1.90172E-05 , 9.94601E-01 , 2.05399E-01 
 1.90471E-05 , 8.17505E-01 , 4.94734E-01 
 1.90596E-05 , 6.42384E-01 , 6.06914E-01 
 1.90783E-05 , 6.21615E-01 , 6.28355E-01 
 1.91096E-05 , 9.86060E-01 , 2.14810E-01 
 1.91409E-05 , 8.08716E-01 , 4.46958E-01 
 1.91596E-05 , 6.27351E-01 , 6.46871E-01 
 1.91783E-05 , 6.44027E-01 , 6.05948E-01 
 1.92096E-05 , 9.78841E-01 , 2.35893E-01 
 1.92408E-05 , 8.37132E-01 , 5.28690E-01 
 1.92534E-05 , 6.29220E-01 , 6.20776E-01 
 1.92721E-05 , 6.22981E-01 , 6.26995E-01 
 1.93096E-05 , 9.44491E-01 , 2.53220E-01 
 1.93408E-05 , 7.82969E-01 , 5.53403E-01 
 1.93534E-05 , 5.89787E-01 , 6.60211E-01 
 1.93783E-05 , 6.25552E-01 , 6.24398E-01 
 1.94096E-05 , 8.88055E-01 , 3.17856E-01 
 1.94409E-05 , 6.93219E-01 , 5.65240E-01 
 1.94596E-05 , 6.12136E-01 , 6.37867E-01 
 1.94786E-05 , 6.23429E-01 , 6.26664E-01 
 1.95171E-05 , 8.14762E-01 , 3.85238E-01 
 1.95471E-05 , 6.17366E-01 , 7.21520E-01 
 1.95658E-05 , 6.29230E-01 , 6.20741E-01 
 1.95908E-05 , 6.26729E-01 , 6.23531E-01 
 1.96345E-05 , 7.06041E-01 , 4.34015E-01 
 1.96533E-05 , 6.53498E-01 , 5.96492E-01 
 1.96721E-05 , 6.29896E-01 , 6.20219E-01 
 1.97096E-05 , 7.12295E-01 , 4.81812E-01 
 1.97409E-05 , 4.99755E-01 , 7.72865E-01 
 1.97596E-05 , 6.12675E-01 , 6.37230E-01 
 1.97846E-05 , 6.26370E-01 , 6.23700E-01 
 1.98096E-05 , 6.28943E-01 , 5.73337E-01 
 1.98471E-05 , 7.70272E-01 , 4.79727E-01 
 1.98658E-05 , 6.19456E-01 , 6.30656E-01 
 1.98846E-05 , 6.25489E-01 , 6.26428E-01 
 1.99096E-05 , 5.34478E-01 , 6.65714E-01 
 1.99471E-05 , 6.99409E-01 , 5.50589E-01 
 1.99658E-05 , 6.30757E-01 , 6.19115E-01 
 1.99908E-05 , 6.23536E-01 , 6.26378E-01 
 2.00345E-05 , 4.42795E-01 , 7.57205E-01 
 2.00471E-05 , 5.69208E-01 , 6.80790E-01 
 2.00721E-05 , 6.15569E-01 , 6.34492E-01 
 2.01096E-05 , 4.43153E-01 , 7.25034E-01 
 2.01408E-05 , 7.37252E-01 , 7.83048E-01 
 2.01534E-05 , 6.52097E-01 , 5.97901E-01 
 2.01783E-05 , 6.29259E-01 , 6.20650E-01 
 2.02096E-05 , 3.49395E-01 , 8.61312E-01 
 2.02409E-05 , 5.52470E-01 , 7.13510E-01 
 2.02596E-05 , 6.21944E-01 , 6.28060E-01 
 2.02846E-05 , 6.30227E-01 , 6.19760E-01 
 2.03191E-05 , 2.78547E-01 , 9.21454E-01 
 2.03471E-05 , 5.82154E-01 , 7.48416E-01 
 2.03658E-05 , 6.21934E-01 , 6.28040E-01 
 2.03846E-05 , 6.23552E-01 , 6.26574E-01 
 2.04286E-05 , 2.38029E-01 , 9.61970E-01 
 2.04471E-05 , 5.75584E-01 , 7.53236E-01 
 2.04658E-05 , 6.36258E-01 , 6.13739E-01 
 2.04846E-05 , 6.25336E-01 , 6.24722E-01 
 2.05313E-05 , 2.14232E-01 , 9.85768E-01 
 2.05471E-05 , 5.50634E-01 , 7.46082E-01 
 2.05658E-05 , 6.63331E-01 , 6.29210E-01 
 2.05846E-05 , 6.26191E-01 , 6.23788E-01 
 2.06196E-05 , 2.05468E-01 , 9.94532E-01 
 2.06471E-05 , 5.21214E-01 , 8.13367E-01 
 2.06596E-05 , 6.05214E-01 , 6.44690E-01 
 2.06784E-05 , 6.26934E-01 , 6.23062E-01 
 2.07105E-05 , 2.08044E-01 , 9.91956E-01 
 2.07409E-05 , 4.35695E-01 , 8.14305E-01 
 2.07596E-05 , 6.16053E-01 , 6.29988E-01 
 2.07783E-05 , 6.25324E-01 , 6.24672E-01 
 2.08096E-05 , 2.24193E-01 , 9.76027E-01 
 2.08409E-05 , 4.58190E-01 , 7.97484E-01 
 2.08596E-05 , 6.56154E-01 , 6.14600E-01 
 2.08783E-05 , 6.27974E-01 , 6.22017E-01 
 2.09096E-05 , 2.53895E-01 , 9.46257E-01 
 2.09409E-05 , 4.88490E-01 , 7.61799E-01 
 2.09596E-05 , 6.05362E-01 , 6.44635E-01 
 2.09846E-05 , 6.22735E-01 , 6.27346E-01 
 2.10179E-05 , 3.00190E-01 , 8.99810E-01 
 2.10471E-05 , 6.13323E-01 , 7.13111E-01 
 2.10658E-05 , 6.16223E-01 , 6.33751E-01 
 2.10846E-05 , 6.25667E-01 , 6.24368E-01 
 2.11345E-05 , 3.27995E-01 , 7.99729E-01 
 2.11471E-05 , 6.91917E-01 , 5.67683E-01 
 2.11721E-05 , 6.26588E-01 , 6.23353E-01 
 2.11909E-05 , 6.24251E-01 , 6.25717E-01 
 2.12346E-05 , 4.53206E-01 , 7.96621E-01 
 2.12534E-05 , 6.00933E-01 , 6.49078E-01 
 2.12783E-05 , 6.26984E-01 , 6.22989E-01 
 2.13096E-05 , 4.58825E-01 , 7.43578E-01 
 2.13409E-05 , 7.24597E-01 , 5.27304E-01 
 2.13596E-05 , 6.48660E-01 , 6.01377E-01 
 2.13846E-05 , 6.25464E-01 , 6.25073E-01 
 2.14345E-05 , 5.62437E-01 , 6.17124E-01 
 2.14533E-05 , 6.51396E-01 , 5.98562E-01 
 2.14721E-05 , 6.28558E-01 , 6.21447E-01 
 2.15096E-05 , 6.51375E-01 , 6.26371E-01 
 2.15346E-05 , 6.72649E-01 , 5.77344E-01 
 2.15534E-05 , 6.24189E-01 , 6.25769E-01 
 2.15783E-05 , 6.21412E-01 , 6.28470E-01 
 2.16096E-05 , 6.25257E-01 , 4.32429E-01 
 2.16408E-05 , 6.48547E-01 , 8.06680E-01 
 2.16596E-05 , 6.29913E-01 , 6.20124E-01 
 2.16784E-05 , 6.24173E-01 , 6.26048E-01 
 2.17190E-05 , 7.79489E-01 , 4.20511E-01 
 2.17471E-05 , 6.94336E-01 , 5.55662E-01 
 2.17659E-05 , 6.27343E-01 , 6.22653E-01 
 2.17909E-05 , 6.25066E-01 , 6.25030E-01 
 2.18346E-05 , 8.76657E-01 , 3.72834E-01 
 2.18533E-05 , 6.34291E-01 , 6.15707E-01 
 2.18721E-05 , 6.20719E-01 , 6.29352E-01 
 2.19096E-05 , 8.56092E-01 , 3.29126E-01 
 2.19408E-05 , 8.04085E-01 , 5.94297E-01 
 2.19534E-05 , 5.79892E-01 , 6.70104E-01 
 2.19783E-05 , 6.31437E-01 , 6.18561E-01 
 2.20096E-05 , 9.35084E-01 , 2.79140E-01 
 2.20409E-05 , 7.83725E-01 , 4.89978E-01 
 2.20596E-05 , 6.59669E-01 , 5.90329E-01 
 2.20784E-05 , 6.24947E-01 , 6.25048E-01 
 2.21106E-05 , 9.70482E-01 , 2.29518E-01 
 2.21409E-05 , 8.01358E-01 , 4.48673E-01 
 2.21596E-05 , 6.15114E-01 , 6.32804E-01 
 2.21783E-05 , 6.24513E-01 , 6.25463E-01 
 2.22096E-05 , 9.89613E-01 , 2.10505E-01 
 2.22409E-05 , 8.17648E-01 , 4.33176E-01 
 2.22596E-05 , 6.32145E-01 , 6.25199E-01 
 2.22783E-05 , 6.29690E-01 , 6.20305E-01 
 2.23096E-05 , 1.00143E+00 , 2.12999E-01 
 2.23409E-05 , 8.27737E-01 , 4.39775E-01 
 2.23596E-05 , 6.58365E-01 , 6.43966E-01 
 2.23721E-05 , 6.25218E-01 , 6.24775E-01 
 2.24096E-05 , 9.69870E-01 , 1.85708E-01 
 2.24408E-05 , 9.08823E-01 , 5.45786E-01 
 2.24534E-05 , 6.56085E-01 , 5.93613E-01 
 2.24721E-05 , 6.26186E-01 , 6.23811E-01 
 2.25096E-05 , 9.19883E-01 , 1.71060E-01 
 2.25408E-05 , 9.80283E-01 , 2.69718E-01 
 2.25533E-05 , 6.26514E-01 , 6.29261E-01 
 2.25721E-05 , 6.24946E-01 , 6.25030E-01 
 2.26096E-05 , 8.20132E-01 , 1.95128E-01 
 2.26346E-05 , 9.41219E-01 , 3.08738E-01 
 2.26533E-05 , 6.18735E-01 , 6.89918E-01 
 2.26721E-05 , 6.18350E-01 , 6.31587E-01 
 2.27096E-05 , 7.92433E-01 , 2.60573E-01 
 2.27408E-05 , 8.15766E-01 , 6.84170E-01 
 2.27534E-05 , 6.40806E-01 , 6.09192E-01 
 2.27783E-05 , 6.28083E-01 , 6.22007E-01 
 2.28096E-05 , 8.35827E-01 , 3.70476E-01 
 2.28409E-05 , 6.31698E-01 , 6.20203E-01 
 2.28596E-05 , 6.06104E-01 , 6.43867E-01 
 2.28846E-05 , 6.24294E-01 , 6.25773E-01 
 2.29231E-05 , 7.46288E-01 , 4.53711E-01 
 2.29471E-05 , 6.27855E-01 , 6.22144E-01 
 2.29659E-05 , 6.25812E-01 , 6.24247E-01 
 2.29924E-05 , 6.25201E-01 , 6.25167E-01 
 2.30408E-05 , 6.90832E-01 , 5.59255E-01 
 2.30596E-05 , 6.39152E-01 , 6.10785E-01 
 2.30783E-05 , 6.26768E-01 , 6.23184E-01 
 2.31096E-05 , 6.58146E-01 , 5.25213E-01 
 2.31409E-05 , 8.16399E-01 , 4.34377E-01 
 2.31602E-05 , 6.40992E-01 , 6.08979E-01 
 2.31846E-05 , 6.23722E-01 , 6.28442E-01 
 2.32096E-05 , 5.60453E-01 , 6.41983E-01 
 2.32409E-05 , 7.41514E-01 , 5.08494E-01 
 2.32658E-05 , 6.20131E-01 , 6.29746E-01 
 2.32846E-05 , 6.24237E-01 , 6.25678E-01 
 2.33098E-05 , 4.62325E-01 , 7.37675E-01 
 2.33471E-05 , 6.70017E-01 , 5.79982E-01 
 2.33658E-05 , 6.29364E-01 , 6.20650E-01 
 2.33908E-05 , 6.27048E-01 , 6.23175E-01 
 2.34346E-05 , 3.91174E-01 , 8.32929E-01 
 2.34533E-05 , 6.65929E-01 , 5.84069E-01 
 2.34721E-05 , 6.23352E-01 , 6.26614E-01 
 2.35096E-05 , 3.65722E-01 , 7.69127E-01 
 2.35408E-05 , 6.40035E-01 , 7.97659E-01 
 2.35596E-05 , 5.96168E-01 , 6.53804E-01 
 2.35783E-05 , 6.24040E-01 , 6.26018E-01 
 2.36097E-05 , 2.84175E-01 , 9.15823E-01 
 2.36409E-05 , 4.98324E-01 , 7.51688E-01 
 2.36596E-05 , 6.21919E-01 , 6.28078E-01 
 2.36846E-05 , 6.24120E-01 , 6.26006E-01 
 2.37175E-05 , 2.42488E-01 , 9.57512E-01 
 2.37471E-05 , 5.47421E-01 , 7.83149E-01 
 2.37596E-05 , 6.37362E-01 , 6.12542E-01 
 2.37846E-05 , 6.25732E-01 , 6.24326E-01 
 2.38231E-05 , 2.16159E-01 , 9.83841E-01 
 2.38471E-05 , 5.52171E-01 , 7.81639E-01 
 2.38596E-05 , 6.14213E-01 , 6.35785E-01 
 2.38846E-05 , 6.29183E-01 , 6.20694E-01 
 2.39161E-05 , 2.05747E-01 , 9.94253E-01 
 2.39471E-05 , 4.30135E-01 , 8.19866E-01 
 2.39596E-05 , 6.06713E-01 , 6.41374E-01 
 2.39783E-05 , 6.28778E-01 , 6.20509E-01 
 2.40096E-05 , 2.09465E-01 , 9.94900E-01 
 2.40409E-05 , 4.43283E-01 , 8.22698E-01 
 2.40596E-05 , 6.46795E-01 , 6.46639E-01 
 2.40721E-05 , 6.29026E-01 , 6.20970E-01 
 2.41096E-05 , 2.10292E-01 , 9.82183E-01 
